"id","name","category","city","latitude","longitude","ticket_price","opening_hours","last_updated"
"1528","el Manelic","attraction","barcelona","42.1190215","2.1014287",,,"2025-09-05 09:12:44.674412"
"1529","Castell de Puig-reig","attraction","barcelona","41.9713294","1.8821966",,,"2025-09-05 09:12:44.674412"
"1530","el Teix de l'Obac","attraction","barcelona","41.6156648","1.9463457",,,"2025-09-05 09:12:44.674412"
"1531","Coves del Salnitre de Collbató","attraction","barcelona","41.573629","1.8347237",,,"2025-09-05 09:12:44.674412"
"1532","Canal de les Dames","attraction","barcelona","41.5834411","1.8164512",,,"2025-09-05 09:12:44.674412"
"1533","Pi d'en Xandri","attraction","barcelona","41.4674241","2.1005635",,,"2025-09-05 09:12:44.674412"
"1534","Salt de Murcurols","attraction","barcelona","42.269401","1.7904736",,,"2025-09-05 09:12:44.674412"
"1535","refugi Font del Vern","attraction","barcelona","41.9239718","2.309777",,,"2025-09-05 09:12:44.674412"
"1536","refugi de l'Omeda 1","attraction","barcelona","41.9099213","2.3011712",,,"2025-09-05 09:12:44.674412"
"1537","refugi de l'Omeda 2","attraction","barcelona","41.9083795","2.3027481",,,"2025-09-05 09:12:44.674412"
"1538","refugi la Sauleda","attraction","barcelona","41.9171229","2.3088214",,,"2025-09-05 09:12:44.674412"
"1539","Temple d'August","attraction","barcelona","41.3833749","2.1772306",,,"2025-09-05 09:12:44.674412"
"1540","Torres de Fals","attraction","barcelona","41.7565151","1.734743",,,"2025-09-05 09:12:44.674412"
"1541","Salt de Molí-bernat","attraction","barcelona","41.9983927","2.4105757",,,"2025-09-05 09:12:44.674412"
"1542","Torre d'Aigües","attraction","barcelona","41.3220001","2.0942806",,,"2025-09-05 09:12:44.674412"
"1543","Dipòsit d'Aigües de Sant Cosme","attraction","barcelona","41.3175658","2.0876773",,,"2025-09-05 09:12:44.674412"
"1544","Tomba Quadre Blanc","attraction","barcelona","41.9423418","1.8147406",,,"2025-09-05 09:12:44.674412"
"1545","Trull de can Robert","attraction","barcelona","41.6313689","2.0008605",,,"2025-09-05 09:12:44.674412"
"1546","Via ferrada Cal Curt","attraction","barcelona","42.1967332","1.8070074",,,"2025-09-05 09:12:44.674412"
"1547","Via ferrada Roques d'Empalomar","attraction","barcelona","42.1964926","1.8066925",,,"2025-09-05 09:12:44.674412"
"1548","la Garriga","attraction","barcelona","41.8922433","1.6111592",,,"2025-09-05 09:12:44.674412"
"1549","Via ferrada Canalassa","attraction","barcelona","42.1978495","1.8063344",,,"2025-09-05 09:12:44.674412"
"1550","Canal del Mejillón","attraction","barcelona","41.6069311","1.8134695",,,"2025-09-05 09:12:44.674412"
"1551","Refugi Trabau 2","attraction","barcelona","41.8381829","2.2292262",,,"2025-09-05 09:12:44.674412"
"1552","Refugi Trabau 1","attraction","barcelona","41.8372838","2.231282",,,"2025-09-05 09:12:44.674412"
"1553","Refugi Can Moianès","attraction","barcelona","41.831657","2.2333945",,,"2025-09-05 09:12:44.674412"
"1554","Refugi Granja 1","attraction","barcelona","41.8286769","2.2311264",,,"2025-09-05 09:12:44.674412"
"1555","Refugi Granja 2","attraction","barcelona","41.8299429","2.2267668",,,"2025-09-05 09:12:44.674412"
"1556","Refugi Granja 3","attraction","barcelona","41.8320387","2.2263165",,,"2025-09-05 09:12:44.674412"
"1557","Ca l'Andrauet","attraction","barcelona","42.008345","2.0309697",,,"2025-09-05 09:12:44.674412"
"1558","Cal Bernat","attraction","barcelona","42.0093916","2.0279679",,,"2025-09-05 09:12:44.674412"
"1559","Torre Malla","attraction","barcelona","42.0082672","2.0304126",,,"2025-09-05 09:12:44.674412"
"1560","Rellotge dels Llums","attraction","barcelona","41.3754483","2.158477",,,"2025-09-05 09:12:44.674412"
"1561","Castell de la Manresana","attraction","barcelona","41.6967182","1.5519695",,,"2025-09-05 09:12:44.674412"
"1562","Saltamos - SkydiveBCN","attraction","barcelona","41.76414","1.8637415",,,"2025-09-05 09:12:44.674412"
"1563","Jaciment paleontològic de Fumanya","attraction","barcelona","42.1789561","1.7954145",,,"2025-09-05 09:12:44.674412"
"1564","MES Mingu Esports","attraction","barcelona","41.759742","1.9101416",,,"2025-09-05 09:12:44.674412"
"1565","Barraca de vinya","attraction","barcelona","41.7492113","2.018229",,,"2025-09-05 09:12:44.674412"
"1567","Creu Gran","attraction","barcelona","41.5660203","2.014975",,,"2025-09-05 09:12:44.674412"
"1568","Unknown-3813048875","attraction","barcelona","41.6324177","2.1629145",,,"2025-09-05 09:12:44.674412"
"1569","Torre de la Presó","attraction","barcelona","41.6351957","2.1630675",,,"2025-09-05 09:12:44.674412"
"1570","Santa Maria de Toudell","attraction","barcelona","41.5629411","1.9801145",,,"2025-09-05 09:12:44.674412"
"1571","Carrer del Balç","attraction","barcelona","41.7231649","1.8274",,,"2025-09-05 09:12:44.674412"
"1572","Santa Susanna","attraction","barcelona","41.3314009","1.8134989",,,"2025-09-05 09:12:44.674412"
"1573","Cau d'en Genís","attraction","barcelona","41.4695308","2.2122531",,,"2025-09-05 09:12:44.674412"
"1574","Escales de Forestier","attraction","barcelona","41.3706564","2.1732114",,,"2025-09-05 09:12:44.674412"
"1575","Parc d'Oci i Natura de les Deus","attraction","barcelona","41.4649426","1.6550636",,,"2025-09-05 09:12:44.674412"
"1576","Unknown-4266576098","attraction","barcelona","41.6434916","1.9424198",,,"2025-09-05 09:12:44.674412"
"1577","Reial Circle Artistic de Barcelona","attraction","barcelona","41.3844759","2.1745421",,,"2025-09-05 09:12:44.674412"
"1578","Paret d'en Ratés","attraction","barcelona","41.6412661","2.7040084",,,"2025-09-05 09:12:44.674412"
"1579","Pati Manning","attraction","barcelona","41.3841795","2.1662636",,,"2025-09-05 09:12:44.674412"
"1580","Petròglif","attraction","barcelona","41.3704599","2.0020627",,,"2025-09-05 09:12:44.674412"
"1581","La Roca dreta","attraction","barcelona","41.3693234","2.005883",,,"2025-09-05 09:12:44.674412"
"1582","Can Vasconcel","attraction","barcelona","41.456277","2.0880976",,,"2025-09-05 09:12:44.674412"
"1583","l'Escala de l'Enteniment","attraction","barcelona","41.5939504","1.8414509",,,"2025-09-05 09:12:44.674412"
"1584","Castell del Far","attraction","barcelona","41.6266303","2.4074205",,,"2025-09-05 09:12:44.674412"
"1585","Circuit de Tren Miniatura","attraction","barcelona","41.2137589","1.7241587",,,"2025-09-05 09:12:44.674412"
"1586","Unknown-4591418516","attraction","barcelona","41.3667166","2.0873975",,,"2025-09-05 09:12:44.674412"
"1587","Campana de la Pau","attraction","barcelona","41.3660592","2.1523035",,,"2025-09-05 09:12:44.674412"
"1588","Refugi Antiaeri de la Plaça del Diamant","attraction","barcelona","41.4040737","2.1560573",,,"2025-09-05 09:12:44.674412"
"1589","Cova Estrella","attraction","barcelona","41.6609927","1.9827874",,,"2025-09-05 09:12:44.674412"
"1590","La Guardiola","attraction","barcelona","41.3688671","2.0036056",,,"2025-09-05 09:12:44.674412"
"1591","Cubic","attraction","barcelona","41.3783414","2.1681808",,,"2025-09-05 09:12:44.674412"
"1592","El Café de les Set Portes","attraction","barcelona","42.0077009","1.8184177",,,"2025-09-05 09:12:44.674412"
"1593","Pòrtic de la Bugadera","attraction","barcelona","41.4152262","2.1538787",,,"2025-09-05 09:12:44.674412"
"1594","Casa Larrard","attraction","barcelona","41.413648","2.1520705",,,"2025-09-05 09:12:44.674412"
"1595","Unknown-4790808121","attraction","barcelona","41.414055","2.1530402",,,"2025-09-05 09:12:44.674412"
"1596","Pou del Rector","attraction","barcelona","41.758968","1.732237",,,"2025-09-05 09:12:44.674412"
"1597","Plaça de Santa Maria","attraction","barcelona","41.6391384","2.4002993",,,"2025-09-05 09:12:44.674412"
"1598","Aeroclub del Bages","attraction","barcelona","41.7788689","1.8912832",,,"2025-09-05 09:12:44.674412"
"1599","Rosa dels Vents","attraction","barcelona","41.3814588","2.1846465",,,"2025-09-05 09:12:44.674412"
"1600","Camí equipat Torrent del Lloro","attraction","barcelona","41.6012188","1.7890372",,,"2025-09-05 09:12:44.674412"
"1601","Equus Aventura","attraction","barcelona","41.694833","2.3369331",,,"2025-09-05 09:12:44.674412"
"1602","Casa del 1905","attraction","barcelona","41.6130652","2.6612152",,,"2025-09-05 09:12:44.674412"
"1603","Castell de Sant Ferran","attraction","barcelona","42.1064575","1.8463156",,,"2025-09-05 09:12:44.674412"
"1604","Masia de Can Fabes","attraction","barcelona","41.6903455","2.4934032",,,"2025-09-05 09:12:44.674412"
"1605","Forn de calç Riscal","attraction","barcelona","41.5759774","1.9556066",,,"2025-09-05 09:12:44.674412"
"1606","Casa Sayrach","attraction","barcelona","41.3946333","2.1530982",,,"2025-09-05 09:12:44.674412"
"1607","Casa Vilchez","attraction","barcelona","41.458354","2.2076933",,,"2025-09-05 09:12:44.674412"
"1608","Minigolf Vinyet","attraction","barcelona","41.2341005","1.7926859",,,"2025-09-05 09:12:44.674412"
"1609","Via ferrada Turó de l'Escletxa","attraction","barcelona","41.6258592","1.8769185",,,"2025-09-05 09:12:44.674412"
"1610","MercaMerinales","attraction","barcelona","41.5442528","2.0907504",,,"2025-09-05 09:12:44.674412"
"1611","Túmul de les Pelunques","attraction","barcelona","41.7572662","2.3331684",,,"2025-09-05 09:12:44.674412"
"1612","Unknown-5531450924","attraction","barcelona","41.3827782","2.1660516",,,"2025-09-05 09:12:44.674412"
"1613","Forat Micó","attraction","barcelona","42.0921005","2.3144062",,,"2025-09-05 09:12:44.674412"
"1614","La Xocolateria by Oriol Balanguer","attraction","barcelona","41.3863306","2.1829435",,,"2025-09-05 09:12:44.674412"
"1615","Galería Maxó","attraction","barcelona","41.3888034","2.180624",,,"2025-09-05 09:12:44.674412"
"1616","Jardín de los gatos","attraction","barcelona","41.3808292","2.170673",,,"2025-09-05 09:12:44.674412"
"1617","Esplugues","attraction","barcelona","41.768542","2.1334691",,,"2025-09-05 09:12:44.674412"
"1618","Carpa comú","attraction","barcelona","41.3891155","2.1876853",,,"2025-09-05 09:12:44.674412"
"1619","Pont Vell","attraction","barcelona","41.7211154","1.8304382",,,"2025-09-05 09:12:44.674412"
"1620","Carbonera","attraction","barcelona","42.0948079","2.3734631",,,"2025-09-05 09:12:44.674412"
"1621","Pedra de la Bossa","attraction","barcelona","41.578508","1.8999107",,,"2025-09-05 09:12:44.674412"
"1622","Ajuntament de Vall-de-roures","attraction","barcelona","41.3688644","2.1475057",,,"2025-09-05 09:12:44.674412"
"1623","Creu de Terme del Cementiri","attraction","barcelona","41.2325132","1.7276438",,,"2025-09-05 09:12:44.674412"
"1624","La il·lustració de la llum del món","attraction","barcelona","42.0004828","2.2841086",,,"2025-09-05 09:12:44.674412"
"1625","Refugi Moianès 2","attraction","barcelona","41.8338212","2.2329969",,,"2025-09-05 09:12:44.674412"
"1626","Refugi Moianès 1","attraction","barcelona","41.8282286","2.2335755",,,"2025-09-05 09:12:44.674412"
"1627","Refugi Roureda","attraction","barcelona","41.8336497","2.2282926",,,"2025-09-05 09:12:44.674412"
"1628","Casa Antònia Serra i Mas","attraction","barcelona","41.3949873","2.1915835",,,"2025-09-05 09:12:44.674412"
"1629","refugi Pla d'Altarriba","attraction","barcelona","41.9250397","2.314253",,,"2025-09-05 09:12:44.674412"
"1630","refugi del Llopart","attraction","barcelona","41.9070247","2.3053386",,,"2025-09-05 09:12:44.674412"
"1631","refugi de l'Estat Major","attraction","barcelona","41.9052467","2.3067283",,,"2025-09-05 09:12:44.674412"
"1632","caseta d'aguait","attraction","barcelona","41.9048286","2.3077976",,,"2025-09-05 09:12:44.674412"
"1633","Polvorí","attraction","barcelona","41.904074","2.3082599",,,"2025-09-05 09:12:44.674412"
"1634","Unknown-5935617185","attraction","barcelona","42.1582347","1.8631769",,,"2025-09-05 09:12:44.674412"
"1635","Sot Gran","attraction","barcelona","42.0716495","2.2574393",,,"2025-09-05 09:12:44.674412"
"1636","Yes Rent Barceloneta","attraction","barcelona","41.3819385","2.1870468",,,"2025-09-05 09:12:44.674412"
"1637","Mapa de Vic","attraction","barcelona","41.9282519","2.2547682",,,"2025-09-05 09:12:44.674412"
"1638","La Foradada","attraction","barcelona","41.580844","2.0963123",,,"2025-09-05 09:12:44.674412"
"1639","Pou de glaç de les Feixes","attraction","barcelona","41.843084","1.6895979",,,"2025-09-05 09:12:44.674412"
"1640","Temple dels homes","attraction","barcelona","41.5068586","1.7264596",,,"2025-09-05 09:12:44.674412"
"1641","Raventos' Place","attraction","barcelona","41.3857067","1.7969257",,,"2025-09-05 09:12:44.674412"
"1642","Pessebre","attraction","barcelona","41.631691","2.132851",,,"2025-09-05 09:12:44.674412"
"1643","Safareigs de la Font Nova","attraction","barcelona","41.5504272","2.1107222",,,"2025-09-05 09:12:44.674412"
"1644","Coves de Sant Oleguer","attraction","barcelona","41.5380953","2.1228946",,,"2025-09-05 09:12:44.674412"
"1645","Masia Can Po Cardona","attraction","barcelona","41.370117","2.0540118",,,"2025-09-05 09:12:44.674412"
"1646","Pantà de Ribatallada","attraction","barcelona","41.5874591","2.0654814",,,"2025-09-05 09:12:44.674412"
"1647","Esfinx","attraction","barcelona","41.3782401","2.0557005",,,"2025-09-05 09:12:44.674412"
"1650","La Casa Comalat","attraction","barcelona","41.3972147","2.1606418",,,"2025-09-05 09:12:44.674412"
"1651","L'Obrador del Buc","attraction","barcelona","41.4067333","2.1657326",,,"2025-09-05 09:12:44.674412"
"1652","Via ferrada Turó del Marquès","attraction","barcelona","41.640201","1.8508603",,,"2025-09-05 09:12:44.674412"
"1653","Via ferrada Cinglera del Resistent","attraction","barcelona","41.6406106","1.8514368",,,"2025-09-05 09:12:44.674412"
"1654","Peixeteria","attraction","barcelona","41.5389263","2.4470649",,,"2025-09-05 09:12:44.674412"
"1655","Forn d’obra de Can Vilar","attraction","barcelona","41.5801514","2.1024026",,,"2025-09-05 09:12:44.674412"
"1656","Façana de l'antic polvorí","attraction","barcelona","41.368995","2.1681144",,,"2025-09-05 09:12:44.674412"
"1657","Antic camí del funicular de Montjuïc","attraction","barcelona","41.3671944","2.1631608",,,"2025-09-05 09:12:44.674412"
"1658","Circ a les Feixes","attraction","barcelona","41.641505","1.510111",,,"2025-09-05 09:12:44.674412"
"1659","Farmàcia Serentill","attraction","barcelona","41.4493805","2.2480506",,,"2025-09-05 09:12:44.674412"
"1660","Capella del Sant Crist del Pla","attraction","barcelona","41.5915307","2.5936271",,,"2025-09-05 09:12:44.674412"
"1661","Unknown-7847753937","attraction","barcelona","41.2085479","1.7287584",,,"2025-09-05 09:12:44.674412"
"1662","Unknown-7855328645","attraction","barcelona","41.2105548","1.7285394",,,"2025-09-05 09:12:44.674412"
"1663","Unknown-7855683085","attraction","barcelona","41.3947011","2.0341748",,,"2025-09-05 09:12:44.674412"
"1664","Roure Centenari","attraction","barcelona","41.5571159","1.9382245",,,"2025-09-05 09:12:44.674412"
"1665","la Dou del Bastareny","attraction","barcelona","42.2675389","1.7993905",,,"2025-09-05 09:12:44.674412"
"1666","Castanyer gros de la Baga d'en Cuch","attraction","barcelona","41.7361978","2.348923",,,"2025-09-05 09:12:44.674412"
"1667","Mirador montseny","attraction","barcelona","41.743314","2.4566473",,,"2025-09-05 09:12:44.674412"
"1668","Àrea recreativa Molí delCavaller","attraction","barcelona","42.1279939","1.9159066",,,"2025-09-05 09:12:44.674412"
"1669","Casa de les columnes trencades","attraction","barcelona","41.3824211","2.1791209",,,"2025-09-05 09:12:44.674412"
"1670","Camp d'orquidees","attraction","barcelona","41.2803653","2.0654913",,,"2025-09-05 09:12:44.674412"
"1671","Poues de la Ginebreda","attraction","barcelona","41.7665733","2.1135893",,,"2025-09-05 09:12:44.674412"
"1672","Creu de Rupit","attraction","barcelona","41.6125701","2.4957157",,,"2025-09-05 09:12:44.674412"
"1673","Ermita de Sant Jaume","attraction","barcelona","41.5888572","1.8290321",,,"2025-09-05 09:12:44.674412"
"1674","Donna Mediterrania","attraction","barcelona","41.2361112","1.8156794",,,"2025-09-05 09:12:44.674412"
"1675","Morro de l'Abella","attraction","barcelona","41.9913768","2.3906091",,,"2025-09-05 09:12:44.674412"
"1676","Ermita de Sant Antoni","attraction","barcelona","41.369804","2.0027311",,,"2025-09-05 09:12:44.674412"
"1677","Gorg del Salt","attraction","barcelona","42.1357571","1.9991528",,,"2025-09-05 09:12:44.674412"
"1678","Castanyer del Drac","attraction","barcelona","41.7834293","2.4015731",,,"2025-09-05 09:12:44.674412"
"1679","Anfiteatre anatòmic segle XVIII","attraction","barcelona","41.3815793","2.1694487",,,"2025-09-05 09:12:44.674412"
"1680","Casa Pia Batlló","attraction","barcelona","41.3885425","2.1665052",,,"2025-09-05 09:12:44.674412"
"1681","Banc Gegant","attraction","barcelona","41.6458371","2.4486734",,,"2025-09-05 09:12:44.674412"
"1682","la Bruixa del senyor Arnau","attraction","barcelona","41.4491802","1.9707916",,,"2025-09-05 09:12:44.674412"
"1683","Unknown-11165404605","attraction","barcelona","41.3753125","2.1785625",,,"2025-09-05 09:12:44.674412"
"1684",".","attraction","barcelona","41.2715374","2.0483359",,,"2025-09-05 09:12:44.674412"
"1685","Tió gigante","attraction","barcelona","41.6408129","2.2411059",,,"2025-09-05 09:12:44.674412"
"1686","Muntanya Russa","attraction","barcelona","41.4226763","2.1200059",,,"2025-09-05 09:12:44.674412"
"1687","Tren de Palau","attraction","barcelona","41.5653201","2.1759317",,,"2025-09-05 09:12:44.674412"
"1688","Dissabtes diumenges i festius de 10 a 2","attraction","barcelona","41.4204622","2.1978024",,,"2025-09-05 09:12:44.674412"
"1689","Paller d'Avià","attraction","barcelona","42.0734502","1.8350749",,,"2025-09-05 09:12:44.674412"
"1690","Cercle de les Bruixes","attraction","barcelona","41.8083233","2.2077781",,,"2025-09-05 09:12:44.674412"
"1691","Steam Locomotive","attraction","barcelona","42.2597135","1.9776555",,,"2025-09-05 09:12:44.674412"
"1692","Salting Granollers","attraction","barcelona","41.6137735","2.3065616",,,"2025-09-05 09:12:44.674412"
"1693","Inutilitzada","attraction","barcelona","41.4480985","2.2519725",,,"2025-09-05 09:12:44.674412"
"1694","Portal de Graells","attraction","barcelona","41.9155744","1.6825091",,,"2025-09-05 09:12:44.674412"
"1695","pont Palanca","attraction","barcelona","41.386392","2.0159143",,,"2025-09-05 09:12:44.674412"
"1696","Origel 126","attraction","barcelona","41.4224322","2.1857255",,,"2025-09-05 09:12:44.674412"
"1697","Origen 96","attraction","barcelona","41.422603","2.1857018",,,"2025-09-05 09:12:44.674412"
"1698","Horari grades dilluns divendres 16 a 20","attraction","barcelona","41.4273762","2.1834513",,,"2025-09-05 09:12:44.674412"
"1699","Muro de los fusilados","attraction","barcelona","41.3617367","2.1632159",,,"2025-09-05 09:12:44.674412"
"1700","Tourdera. Parc fel Mintnegre i Corredor. Mapes","attraction","barcelona","41.6484512","2.5088943",,,"2025-09-05 09:12:44.674412"
"1701","Ricòdron infantil","attraction","barcelona","41.6479324","2.5096202",,,"2025-09-05 09:12:44.674412"
"1702","semafor","attraction","barcelona","41.6476266","2.5099049",,,"2025-09-05 09:12:44.674412"
"1703","2 bancs taula picnic","attraction","barcelona","41.6480065","2.5110301",,,"2025-09-05 09:12:44.674412"
"1704","Passeig de Lluís Serra i Giribert","attraction","barcelona","41.3183262","2.0903768",,,"2025-09-05 09:12:44.674412"
"1705","Carrer del Riu Ebre","attraction","barcelona","41.3186709","2.0900302",,,"2025-09-05 09:12:44.674412"
"1706","bolard peatonal","attraction","barcelona","41.318057","2.090184",,,"2025-09-05 09:12:44.674412"
"1707","Exercicis","attraction","barcelona","41.3184272","2.088499",,,"2025-09-05 09:12:44.674412"
"1708","Pas a cada costat","attraction","barcelona","41.3190726","2.0880758",,,"2025-09-05 09:12:44.674412"
"1709","Cami per aqui a la placeta dura","attraction","barcelona","41.3181518","2.0898381",,,"2025-09-05 09:12:44.674412"
"1710","Pas","attraction","barcelona","41.3193263","2.0862742",,,"2025-09-05 09:12:44.674412"
"1711","Passeig Ramon Codina.  pas sota cases","attraction","barcelona","41.3182917","2.0890457",,,"2025-09-05 09:12:44.674412"
"1718","Living","attraction","barcelona","41.3224688","2.0924651",,,"2025-09-05 09:12:44.674412"
"1719","Carril bici sentit mar. via ciclable","attraction","barcelona","41.3232865","2.0998483",,,"2025-09-05 09:12:44.674412"
"1720","Gran Teatre del Liceu","attraction","barcelona","41.3801319","2.1734126",,,"2025-09-05 09:12:44.674412"
"1721","Spotify Camp Nou","attraction","barcelona","41.3808857","2.1228105",,,"2025-09-05 09:12:44.674412"
"1722","Font Màgica de Montjuïc","attraction","barcelona","41.3711573","2.151738",,,"2025-09-05 09:12:44.674412"
"1723","Parc de Joan Miró","attraction","barcelona","41.3779581","2.1483573",,,"2025-09-05 09:12:44.674412"
"1724","Via Sepulcral Romana","attraction","barcelona","41.3842513","2.1721725",,,"2025-09-05 09:12:44.674412"
"1725","Santuari de Queralt","attraction","barcelona","42.1076488","1.8273073",,,"2025-09-05 09:12:44.674412"
"1726","Basílica de Santa Maria del Mar","attraction","barcelona","41.3838035","2.1820034",,,"2025-09-05 09:12:44.674412"
"1727","Mirador de Torre Baró","attraction","barcelona","41.4516474","2.1785887",,,"2025-09-05 09:12:44.674412"
"1728","Sant Llorenç del Munt","attraction","barcelona","41.6411997","2.0179794",,,"2025-09-05 09:12:44.674412"
"1729","FCBotiga Megastore","attraction","barcelona","41.3802898","2.1207991",,,"2025-09-05 09:12:44.674412"
"1730","Tramvia antic","attraction","barcelona","41.5541505","2.4032774",,,"2025-09-05 09:12:44.674412"
"1731","Castell de Montjuïc","attraction","barcelona","41.3633768","2.1659943",,,"2025-09-05 09:12:44.674412"
"1732","Parc Güell","attraction","barcelona","41.4142213","2.1516022",,,"2025-09-05 09:12:44.674412"
"1733","Pavelló alemany","attraction","barcelona","41.3705518","2.1499635",,,"2025-09-05 09:12:44.674412"
"1734","La Porxada","attraction","barcelona","41.6080999","2.2877029",,,"2025-09-05 09:12:44.674412"
"1735","Safareig Públic","attraction","barcelona","41.6735962","2.3987687",,,"2025-09-05 09:12:44.674412"
"1736","Antic Gasòmetre","attraction","barcelona","41.3831419","2.1929742",,,"2025-09-05 09:12:44.674412"
"1737","Granja del Pas","attraction","barcelona","41.5230117","2.1096318",,,"2025-09-05 09:12:44.674412"
"1738","Pont de Vilomara","attraction","barcelona","41.7008385","1.8691117",,,"2025-09-05 09:12:44.674412"
"1739","Unknown-89100237","attraction","barcelona","41.7007829","1.8683762",,,"2025-09-05 09:12:44.674412"
"1740","Pantà de Can Bogunyà o Llac Petit","attraction","barcelona","41.5960273","2.0001849",,,"2025-09-05 09:12:44.674412"
"1741","Casa Baumann","attraction","barcelona","41.563805","2.0188859",,,"2025-09-05 09:12:44.674412"
"1742","Castell de Palafolls","attraction","barcelona","41.6787919","2.7352801",,,"2025-09-05 09:12:44.674412"
"1743","Església de Sant Andreu","attraction","barcelona","41.4469574","1.9751848",,,"2025-09-05 09:12:44.674412"
"1744","Torre Bellesguard","attraction","barcelona","41.409565","2.1268441",,,"2025-09-05 09:12:44.674412"
"1745","Pérgola fotovoltaica del Fórum","attraction","barcelona","41.4114721","2.2281087",,,"2025-09-05 09:12:44.674412"
"1746","Palau Falguera","attraction","barcelona","41.3808099","2.0429686",,,"2025-09-05 09:12:44.674412"
"1747","la Torre Negra","attraction","barcelona","41.4651348","2.1007751",,,"2025-09-05 09:12:44.674412"
"1748","La Rambla","attraction","barcelona","41.380669","2.1737005",,,"2025-09-05 09:12:44.674412"
"1749","Monument a Colom","attraction","barcelona","41.3758015","2.1777736",,,"2025-09-05 09:12:44.674412"
"1750","Font de la Plaça d'Espanya","attraction","barcelona","41.3750433","2.1491623",,,"2025-09-05 09:12:44.674412"
"1751","Escoles de la Sagrada Família","attraction","barcelona","41.4029956","2.1741991",,,"2025-09-05 09:12:44.674412"
"1752","Casa Vicens","attraction","barcelona","41.4034992","2.1506266",,,"2025-09-05 09:12:44.674412"
"1753","Tren de l'Oreneta","attraction","barcelona","41.4005774","2.1082695",,,"2025-09-05 09:12:44.674412"
"1754","Sant Pere","attraction","barcelona","41.5670772","2.0184836",,,"2025-09-05 09:12:44.674412"
"1755","Sant Miquel","attraction","barcelona","41.9560987","1.8127198",,,"2025-09-05 09:12:44.674412"
"1756","Santa Maria","attraction","barcelona","42.1192652","2.1007141",,,"2025-09-05 09:12:44.674412"
"1757","Catedral del Sant Esperit","attraction","barcelona","41.5621292","2.0119501",,,"2025-09-05 09:12:44.674412"
"1758","Jazz Cava","attraction","barcelona","41.5636276","2.0105046",,,"2025-09-05 09:12:44.674412"
"1759","Sala Muncunill","attraction","barcelona","41.5640516","2.0104933",,,"2025-09-05 09:12:44.674412"
"1760","Pont de Queralt","attraction","barcelona","41.9275843","2.2564008",,,"2025-09-05 09:12:44.674412"
"1761","Aqüeducte del Mal Pas","attraction","barcelona","41.8292401","1.8824627",,,"2025-09-05 09:12:44.674412"
"1762","Aqüeducte de Conangle","attraction","barcelona","41.8352561","1.8746352",,,"2025-09-05 09:12:44.674412"
"1763","Castell de Coaner","attraction","barcelona","41.832673","1.7132022",,,"2025-09-05 09:12:44.674412"
"1764","Castell de Montesquiu","attraction","barcelona","42.1132769","2.212362",,,"2025-09-05 09:12:44.674412"
"1765","Torre de comunicacions de Montjuïc","attraction","barcelona","41.3642794","2.1506071",,,"2025-09-05 09:12:44.674412"
"1766","Palau Güell","attraction","barcelona","41.3788127","2.1742337",,,"2025-09-05 09:12:44.674412"
"1767","Walden 7","attraction","barcelona","41.3802595","2.067703",,,"2025-09-05 09:12:44.674412"
"1768","Dril","attraction","barcelona","41.3858124","2.1884094",,,"2025-09-05 09:12:44.674412"
"1769","Pavelló d'Invertebrats","attraction","barcelona","41.3854424","2.187568",,,"2025-09-05 09:12:44.674412"
"1770","Flamenc de Cuba","attraction","barcelona","41.3866603","2.1907439",,,"2025-09-05 09:12:44.674412"
"1771","Rinoceront blanc","attraction","barcelona","41.3857488","2.1901247",,,"2025-09-05 09:12:44.674412"
"1772","Lleó marí de Califòrnia","attraction","barcelona","41.3865016","2.1911868",,,"2025-09-05 09:12:44.674412"
"1773","Masia Freixa","attraction","barcelona","41.5630207","2.0042494",,,"2025-09-05 09:12:44.674412"
"1774","Casa Jacint Bosch","attraction","barcelona","41.5644924","2.0127613",,,"2025-09-05 09:12:44.674412"
"1775","Teatre Principal","attraction","barcelona","41.5643699","2.0129516",,,"2025-09-05 09:12:44.674412"
"1776","Estació de Terrassa Estació del Nord (ADIF)","attraction","barcelona","41.5697734","2.0142752",,,"2025-09-05 09:12:44.674412"
"1777","Quadra del Vapor Ventalló","attraction","barcelona","41.5648796","2.0120303",,,"2025-09-05 09:12:44.674412"
"1778","Torre Breny (sepulcre romà s.III)","attraction","barcelona","41.6781223","1.8547825",,,"2025-09-05 09:12:44.674412"
"1779","Antic Hotel Peninsular","attraction","barcelona","41.5645609","2.0124053",,,"2025-09-05 09:12:44.674412"
"1780","Círcol Egarenc","attraction","barcelona","41.5644622","2.0122883",,,"2025-09-05 09:12:44.674412"
"1781","Institut Industrial","attraction","barcelona","41.5636989","2.0141571",,,"2025-09-05 09:12:44.674412"
"1782","Unknown-171647200","attraction","barcelona","41.5576935","1.9995856",,,"2025-09-05 09:12:44.674412"
"1783","Parc de Desinfecció","attraction","barcelona","41.5560098","1.9969892",,,"2025-09-05 09:12:44.674412"
"1784","Xemeneia del Vapor Amat","attraction","barcelona","41.564048","2.010251",,,"2025-09-05 09:12:44.674412"
"1785","Casa de l'Aigua","attraction","barcelona","41.4535876","2.1875368",,,"2025-09-05 09:12:44.674412"
"1786","Castell Ferran","attraction","barcelona","41.6082744","1.7640138",,,"2025-09-05 09:12:44.674412"
"1787","Torre de Castellnou","attraction","barcelona","41.8509923","1.8300325",,,"2025-09-05 09:12:44.674412"
